transaction_id,date,ticker,action,shares,price,total_value,stop_loss,take_profit,reason,regime_at_entry,composite_score,factor_scores,signal_rank
7b318fd6,2026-02-26,VZ,BUY,1227,48.89,59988.03,44.98,58.67,SIGNAL,BULL,81.3,"{""momentum"": 89.6, ""volatility"": 61.8, ""volume"": 30.4, ""relative_strength"": 100, ""mean_reversion"": 85.4, ""rsi"": 90.0, ""composite"": 81.3}",
2034a51d,2026-02-26,EQIX,BUY,63,948.02,59725.26,872.18,1137.62,SIGNAL,BULL,75.7,"{""momentum"": 90.6, ""volatility"": 61.8, ""volume"": 44.2, ""relative_strength"": 86.4, ""mean_reversion"": 63.1, ""rsi"": 75.0, ""composite"": 75.7}",
88f43853,2026-02-26,MSI,BUY,127,471.95,59937.65,434.19,566.34,SIGNAL,BULL,71.6,"{""momentum"": 92.3, ""volatility"": 72.7, ""volume"": 44.9, ""relative_strength"": 90.5, ""mean_reversion"": 61.1, ""rsi"": 35.0, ""composite"": 71.6}",
ae6c55e8,2026-02-26,TER,BUY,180,332.7,59886.0,306.08,399.24,SIGNAL,BULL,74.6,"{""momentum"": 96.2, ""volatility"": 30.8, ""volume"": 37.3, ""relative_strength"": 100, ""mean_reversion"": 46.5, ""rsi"": 75.0, ""composite"": 74.6}",
9a43cfff,2026-02-26,O,BUY,600,66.6,39960.0,61.27,79.92,SIGNAL,BULL,73.5,"{""momentum"": 80.7, ""volatility"": 80.1, ""volume"": 44.0, ""relative_strength"": 73.0, ""mean_reversion"": 81.2, ""rsi"": 75.0, ""composite"": 73.5}",
17fe80e6,2026-02-26,PLD,BUY,280,142.66,39944.8,131.25,171.19,SIGNAL,BULL,71.1,"{""momentum"": 75.8, ""volatility"": 76.0, ""volume"": 42.5, ""relative_strength"": 71.4, ""mean_reversion"": 81.1, ""rsi"": 75.0, ""composite"": 71.1}",
13c670b0,2026-02-27,LHX,BUY,167,359.33,60008.11,330.58,431.2,SIGNAL,BULL,70.1,"{""momentum"": 76.6, ""volatility"": 63.3, ""volume"": 43.9, ""relative_strength"": 59.9, ""mean_reversion"": 84.1, ""rsi"": 90.0, ""composite"": 70.1}",
9b3b44f0,2026-02-27,LYV,BUY,373,160.55,59885.15,147.71,192.66,SIGNAL,BULL,73.7,"{""momentum"": 83.7, ""volatility"": 61.4, ""volume"": 40.8, ""relative_strength"": 73.8, ""mean_reversion"": 71.4, ""rsi"": 90.0, ""composite"": 73.7}",
200619a2,2026-02-27,SPG,BUY,25,202.66,5066.5,186.45,243.19,SIGNAL,BULL,67.2,"{""momentum"": 72.5, ""volatility"": 77.7, ""volume"": 29.0, ""relative_strength"": 62.7, ""mean_reversion"": 86.8, ""rsi"": 75.0, ""composite"": 67.2}",
e53bfe90,2026-02-27,UDR,BUY,100,37.82,3782.0,34.79,45.38,SIGNAL,BULL,64.9,"{""momentum"": 61.9, ""volatility"": 72.8, ""volume"": 29.0, ""relative_strength"": 52.4, ""mean_reversion"": 99.5, ""rsi"": 90.0, ""composite"": 64.9}",
54722e03,2026-02-27,VTR,BUY,50,87.53,4376.5,80.53,105.04,SIGNAL,BULL,65.5,"{""momentum"": 78.9, ""volatility"": 78.5, ""volume"": 29.8, ""relative_strength"": 79.6, ""mean_reversion"": 76.9, ""rsi"": 35.0, ""composite"": 65.5}",
